Group Number,Tutorial Group,Student ID,School,Name,Gender,CGPA
570,G-41,1867,MAE,Vikram Nair,Male,4.25
570,G-41,5716,ASE,Leo Flores,Male,4.14
570,G-41,2823,LKCMedicine,Riley Yang,Female,4.03
570,G-41,3660,CoB (NBS),Nikhil Joshi,Male,4.2
571,G-42,5333,CCEB,Dallas Liu,Male,4.03
571,G-42,3131,SSS,Mackenzie Dela Cruz,Female,3.93
571,G-42,4050,CCDS,Heng Yi Lim,Male,4.2
571,G-42,3482,SoH,Kiran Sethi,Male,4.11
571,G-42,1925,EEE,Ivy Lim,Female,4.03
572,G-42,282,MSE,Tanvi Desai,Female,4.04
572,G-42,2482,CCDS,Jacob Young,Male,3.95
572,G-42,1691,CCEB,Ling Hua,Female,3.89
572,G-42,1476,EEE,Holly Morales,Female,4.19
572,G-42,2626,SSS,Ian Alonzo,Male,4.52
573,G-42,3857,CCDS,Cheng Yu,Male,4.2
573,G-42,1870,EEE,Anushka Reddy,Female,4.52
573,G-42,587,CCDS,Colton Zhao,Male,4.01
573,G-42,5270,MSE,Darren Lee,Male,3.93
573,G-42,5438,CCDS,Mikayla Lin,Female,4.15
574,G-42,5739,EEE,Riya Patil,Female,4.14
574,G-42,5316,MAE,Suresh Iyer,Male,3.88
574,G-42,4418,CCDS,Kevin Patel,Male,3.9
574,G-42,2808,CCEB,Nina Morales,Female,4.15
574,G-42,1016,CoE,James Martinez,Male,4.22
575,G-42,3641,MAE,Victor Parker,Male,4.02
575,G-42,2836,NIE,Rina Iyer,Female,4.08
575,G-42,4306,SoH,Sienna Martinez,Female,4.01
575,G-42,4785,CoB (NBS),Ryan Yang,Male,4.09
575,G-42,5172,EEE,Jasmine Putri,Female,4.3
576,G-42,2982,SoH,Brenda Yip,Female,3.88
576,G-42,1421,MAE,Ali Salam,Male,4.02
576,G-42,3936,SPMS,Nisha Reddy,Female,4.12
576,G-42,5180,EEE,Lina Agustina,Female,3.85
576,G-42,4204,ADM,Koa Wu,Male,4.07
577,G-42,1640,MSE,Gavin White,Male,4.06
577,G-42,1400,SSS,Chloe Young,Female,4.03
577,G-42,1588,EEE,Haruki Fujii,Male,4.18
577,G-42,5592,SPMS,Tristan King,Male,4.19
577,G-42,3639,CCDS,Sonia Mehta,Female,4.0
578,G-42,4117,CCDS,Hina Ahmad,Female,4.17
578,G-42,1011,SPMS,Dinesh Patil,Male,4.11
578,G-42,5053,SBS,Mai Ngo,Female,4.01
578,G-42,5154,MSE,Ava Miller,Female,4.09
578,G-42,2005,CoB (NBS),Jin-Ho Park,Male,4.2
579,G-42,376,ADM,Dante Hughes,Male,4.2
579,G-42,4884,EEE,Sanya Sharma,Female,3.88
579,G-42,782,LKCMedicine,Lola Lin,Female,4.23
579,G-42,1745,CCDS,Nai Li,Male,4.19
579,G-42,1758,SSS,Laila Khan,Female,4.03
580,G-42,1312,CoB (NBS),Sophia Brown,Female,4.52
580,G-42,2237,CoE,Obi Prabowo,Male,4.0
580,G-42,3679,EEE,Grace King,Female,4.03
580,G-42,1606,SSS,Sonali Singh,Female,4.27
580,G-42,963,CCDS,Luca Walker,Male,4.02
581,G-43,1278,CCDS,Liam Patel,Male,4.03
581,G-43,1764,MAE,Ruiqi,Female,4.0
581,G-43,5990,CEE,Kiran Tan,Female,4.05
581,G-43,2960,SoH,Kade Young,Male,3.92
581,G-43,5812,EEE,Min Zhu,Female,4.1
582,G-43,4416,SPMS,Sara Li,Female,4.11
582,G-43,133,CCDS,Zhi Qi Tan,Male,4.05
582,G-43,1981,CoB (NBS),Ada Tan,Female,4.2
582,G-43,2170,EEE,Rina Sharma,Female,4.02
582,G-43,4271,ADM,Vincent King,Male,4.18
583,G-43,3244,CCEB,Evan Lewis,Male,4.09
583,G-43,4138,CoB (NBS),Kanghao,Female,4.25
583,G-43,5969,CoE,Ke Wang,Male,4.08
583,G-43,573,SoH,Hao Zhi Lim,Male,4.0
583,G-43,1724,MAE,Ava Brown,Female,4.14
584,G-43,2835,NIE,Gita Menon,Female,4.12
584,G-43,5157,CoE,Isaiah Huang,Male,4.11
584,G-43,1737,SBS,Asim Hussain,Male,4.17
584,G-43,667,CCDS,Zara Latif,Female,4.06
584,G-43,3833,LKCMedicine,Jackson Yip,Male,4.02
585,G-43,2106,CoB (NBS),Jaxon Martin,Male,4.06
585,G-43,5476,CCDS,Grace Campbell,Female,4.1
585,G-43,5011,MAE,Shiv Kumar,Male,4.03
585,G-43,4838,CEE,Nadeem Khan,Male,4.14
585,G-43,3461,MSE,Kayla Rivera,Female,4.11
586,G-43,3385,SSS,Hui Mei,Female,4.2
586,G-43,933,CEE,Danish Malik,Male,4.02
586,G-43,5374,CoE,Deepak Kumar,Male,4.22
586,G-43,105,MSE,Aditi Singh,Female,4.11
586,G-43,3173,CCEB,Koh Wei,Male,4.0
587,G-43,3403,CoB (NBS),Takumi Nakamura,Male,4.08
587,G-43,1961,CCDS,Lana Wong,Female,4.06
587,G-43,2930,EEE,Khadija Waseem,Female,4.03
587,G-43,3110,MAE,Nugroho Setyawan,Male,4.2
587,G-43,4824,CoB (NBS),Sophie Ong,Female,4.02
588,G-43,5366,EEE,Kendra Zhao,Female,4.03
588,G-43,767,WKW SCI,Taro Watanabe,Male,4.02
588,G-43,2936,CCDS,David Wright,Male,4.22
588,G-43,2252,ADM,Yasmin Rahmadani,Female,4.15
588,G-43,3358,ASE,Isaac Green,Male,3.9
589,G-43,903,SPMS,Kiran Gupta,Male,4.01
589,G-43,1217,CCDS,Xia Yu,Female,4.1
589,G-43,5518,CCEB,Gavin Ramirez,Male,4.09
589,G-43,5784,SoH,Chandra Menon,Male,3.89
589,G-43,5978,MSE,Da Huang,Female,4.15
590,G-43,3095,CoB (NBS),Pooja Bansal,Female,4.09
590,G-43,5780,SPMS,Jin Xiu,Male,4.03
590,G-43,4593,CoE,Ben Wong,Male,4.09
590,G-43,5114,NIE,Amber Tan,Female,4.04
590,G-43,4223,CCDS,Hugo Cruz,Male,4.14
591,G-44,1355,CoB (NBS),Rafael Mendoza,Male,4.15
591,G-44,2036,SBS,Sadaf Iqbal,Female,4.05
591,G-44,4541,MAE,Christian Peterson,Male,4.14
591,G-44,3312,EEE,Milo Zhao,Male,4.2
591,G-44,2477,CoB (NBS),Lillian Kelly,Female,4.15
592,G-44,2520,MAE,Aditi Joshi,Female,4.52
592,G-44,503,CoB (NBS),Tae-Woo Lee,Male,4.16
592,G-44,140,CCDS,Willa Howard,Female,4.19
592,G-44,4372,ADM,Una Ningsih,Female,4.05
592,G-44,1236,SoH,Isaac Koh,Male,4.15
593,G-44,2157,EEE,Mahesh Babu,Male,4.19
593,G-44,5304,CCDS,Anika Mehta,Female,4.19
593,G-44,4872,SBS,Zoe Adams,Female,4.14
593,G-44,1894,MAE,Taojie,Male,4.05
593,G-44,1201,CoE,Valeria Ivanova,Female,4.19
594,G-44,944,CoB (NBS),Nora Baker,Female,3.95
594,G-44,3315,CoE,Ling Feng,Male,4.04
594,G-44,2247,SoH,Xia Li,Female,4.22
594,G-44,391,SBS,Ava Kim,Female,4.2
594,G-44,3789,EEE,Asher Wu,Male,3.92
595,G-44,3745,EEE,Matthew Wu,Male,4.01
595,G-44,3824,MAE,Eli,Female,3.9
595,G-44,4651,CoB (NBS),Aiko Fujimoto,Female,4.1
595,G-44,4846,CCEB,Isaiah Cooper,Male,4.02
595,G-44,3860,EEE,Patricia Lim,Female,4.09
596,G-44,5709,SBS,Zeenat Awan,Female,3.93
596,G-44,3040,CCDS,Rinawati Rahim,Male,4.02
596,G-44,5422,ADM,Suresh Kumar,Male,4.1
596,G-44,1337,MAE,Alina Iqbal,Female,4.0
596,G-44,2707,SoH,Nguyen Quoc Duy,Male,4.18
597,G-44,4254,EEE,Oliver Lopez,Male,4.04
597,G-44,5472,CCEB,Aria Smith,Female,4.12
597,G-44,5715,SPMS,Wyatt Campbell,Male,4.12
597,G-44,1548,SSS,Quincy Ong,Male,3.92
597,G-44,5513,EEE,Elena Wong,Female,4.12
598,G-44,1401,EEE,Kiran Lee,Female,3.95
598,G-44,2923,ADM,Sanjay Verma,Male,4.0
598,G-44,1802,SoH,Gabriel Diaz,Male,4.12
598,G-44,5818,CCDS,Zara Yang,Female,4.12
598,G-44,1166,LKCMedicine,Zhihao Wang,Male,4.12
599,G-44,30,MAE,Leo Wilson,Male,4.19
599,G-44,1539,WKW SCI,Xue Liu,Female,4.08
599,G-44,4038,EEE,Chen Xiang,Male,4.2
599,G-44,1816,CCDS,Dorian Morales,Male,4.15
599,G-44,4634,CoB (NBS),Evelyn Lim,Female,4.12
600,G-44,702,SBS,Jin Xiu,Female,4.11
600,G-44,3801,ASE,Rehan Khan,Male,4.08
600,G-44,2525,MAE,Ming Zhao,Male,4.15
600,G-44,546,SPMS,An Pham,Female,4.12
600,G-44,306,CoE,Elijah Wilson,Male,4.23
601,G-45,4178,CoB (NBS),Fikri Bin Ali,Male,4.15
601,G-45,2747,CCDS,Mara Dela Cruz,Female,4.05
601,G-45,4168,CoB (NBS),Kavita Gupta,Female,4.22
601,G-45,5942,SBS,Lincoln Yang,Male,4.19
601,G-45,1766,EEE,Tu Le,Female,4.03
602,G-45,4328,EEE,Nguyen Thi Kim,Female,3.88
602,G-45,1699,ASE,Jesse Mendoza,Male,4.11
602,G-45,1153,CoB (NBS),Coco Tan,Female,4.14
602,G-45,1376,CoB (NBS),Alina Shah,Female,3.88
602,G-45,2995,LKCMedicine,Charlie Wong,Male,4.05
603,G-45,4987,SPMS,Tuan Le,Male,4.01
603,G-45,4389,LKCMedicine,Sarah Taylor,Female,4.15
603,G-45,4659,MAE,Anu Rao,Female,4.12
603,G-45,5142,CCDS,Ahmad Hassan,Male,4.11
603,G-45,1746,CoB (NBS),Ava Harris,Female,4.03
604,G-45,4071,SSS,Molly Pineda,Female,3.9
604,G-45,1352,SPMS,Sidharth Malhotra,Male,4.0
604,G-45,566,CoB (NBS),Kou Suzuki,Male,4.1
604,G-45,908,EEE,Aliya Khan,Female,4.02
604,G-45,1257,SBS,Winston Wong,Male,4.19
605,G-45,3817,MAE,Theo Campbell,Male,4.12
605,G-45,2193,SSS,Charlotte Perez,Female,4.19
605,G-45,2843,CoB (NBS),Abby Cooper,Female,4.18
605,G-45,2661,CEE,Aiden Tan,Male,4.12
605,G-45,2684,SPMS,Isabella Tan,Female,4.05
606,G-45,1458,SSS,Rachael Tan,Female,3.7
606,G-45,2262,CCEB,Wei Zhang,Male,4.03
606,G-45,2084,CCDS,Bingqi,Female,4.2
606,G-45,674,MAE,Leah Liu,Female,4.03
606,G-45,4745,CoB (NBS),Kang Wei Lim,Male,4.15
607,G-45,1051,NIE,Vince Wong,Male,4.07
607,G-45,5516,CCEB,Gianna Kim,Female,4.26
607,G-45,950,CoB (NBS),Luka Brown,Male,4.12
607,G-45,5215,CCDS,Winston Santos,Male,4.02
607,G-45,3496,EEE,Maya Lim,Female,4.03
608,G-45,1096,SoH,Neha Bhatia,Female,3.89
608,G-45,5837,EEE,Yun Cheng,Male,4.04
608,G-45,3620,CCEB,Hana Nishida,Female,4.12
608,G-45,4878,CCDS,Nurul Huda,Female,4.2
608,G-45,2136,SPMS,Erik Yudhi,Male,4.05
609,G-45,4956,CoB (NBS),Rahul Khanna,Male,3.88
609,G-45,4609,SBS,Saanvi Rao,Female,4.12
609,G-45,421,CoB (NBS),Lacey Tsai,Female,4.09
609,G-45,4727,CCEB,Kartik Subramanian,Male,3.95
609,G-45,5701,ASE,Charlotte Moore,Female,4.06
610,G-45,599,MAE,Cahya Sari,Female,4.25
610,G-45,948,SSS,Elliot Lim,Male,3.89
610,G-45,64,CCEB,Ava Carter,Female,3.97
610,G-45,5954,CCDS,Beatrice Kwan,Female,4.02
610,G-45,2438,WKW SCI,Ulysses Mitchell,Male,4.06
611,G-46,1597,EEE,Minghao,Male,4.02
611,G-46,1080,CCDS,Rania Sulaiman,Female,4.12
611,G-46,3850,CoB (NBS),Shila Binti Zain,Female,4.0
611,G-46,1868,SPMS,Harrison Chen,Male,3.88
611,G-46,3279,CoB (NBS),Elizaveta Semyonova,Female,3.9
612,G-46,994,CCDS,Haruna Ito,Female,4.14
612,G-46,3640,SoH,James Griffin,Male,4.06
612,G-46,4636,CoB (NBS),Daniel Hall,Male,4.01
612,G-46,4371,EEE,Ashley Thompson,Female,3.91
612,G-46,5735,LKCMedicine,Nadia Binti Zain,Male,4.97
613,G-46,2174,CCDS,Owais Javed,Male,4.05
613,G-46,4683,CCEB,Shunwei,Female,3.95
613,G-46,442,SPMS,Fiona Lim,Female,4.1
613,G-46,4228,MAE,Quincy Turner,Male,4.21
613,G-46,5963,SBS,Rachael Chang,Female,4.14
614,G-46,3911,ADM,Lila Hayes,Female,4.06
614,G-46,3421,CoB (NBS),Lianhua,Male,3.9
614,G-46,1594,CEE,Wenyi,Male,4.0
614,G-46,5437,SBS,Dina Binti Azhar,Female,4.1
614,G-46,4702,CCDS,Leonard Wong,Male,4.2
615,G-46,3323,ADM,Tian Li,Male,4.03
615,G-46,4151,CCEB,Madiha Bukhari,Female,4.14
615,G-46,3564,CEE,Kiran Sharma,Male,4.22
615,G-46,4162,WKW SCI,Yong Wei Tan,Male,4.05
615,G-46,5336,SSS,Isha Rao,Female,4.12
616,G-46,1549,SBS,Mabel Tsai,Female,4.02
616,G-46,2617,CoE,Kwan-Jin Park,Male,4.12
616,G-46,2421,MSE,Pallavi Jain,Female,3.85
616,G-46,3663,ADM,Cora Tsai,Female,3.96
616,G-46,3969,CEE,Nash Lee,Male,4.02
617,G-46,2290,NIE,Wyatt Ward,Male,4.07
617,G-46,825,CEE,Leah Wong,Female,3.86
617,G-46,5543,SBS,Dahlia Li,Female,4.15
617,G-46,3250,EEE,Dmitry Grigoriev,Male,4.06
617,G-46,351,CoB (NBS),Sophie Johnson,Female,4.01
618,G-46,1297,MAE,Sabrina Chen,Female,4.03
618,G-46,5087,CoB (NBS),Zeeshan Muneeb,Male,4.2
618,G-46,3092,CCEB,Beckett Lee,Male,4.09
618,G-46,4982,CCDS,Ella Davis,Female,3.89
618,G-46,4409,SBS,Rakesh Nair,Male,3.9
619,G-46,834,CCEB,Wyatt Johnson,Male,3.85
619,G-46,5811,CoB (NBS),Isabella Wright,Female,3.9
619,G-46,160,NIE,Dante Huang,Male,4.09
619,G-46,4529,SoH,Zane Huang,Male,4.14
619,G-46,1518,MAE,Penny Yip,Female,4.09
620,G-46,3199,EEE,Shreya Choudhury,Female,4.27
620,G-46,243,MAE,Elijah Scott,Male,4.11
620,G-46,5975,CoB (NBS),Nikita Alexeyev,Male,4.17
620,G-46,1283,SSS,Sakshi Gupta,Female,3.87
620,G-46,307,SSS,Josh Tan,Male,3.9
621,G-47,810,EEE,Tarun Khanna,Male,4.02
621,G-47,2274,MAE,Sienna Allen,Female,4.22
621,G-47,4524,CoB (NBS),Lily Gonzalez,Female,3.92
621,G-47,3866,CCDS,Zeke Villanueva,Male,3.86
621,G-47,3773,CoE,Zeenat Malik,Female,4.18
622,G-47,914,WKW SCI,Priti Yeo,Female,3.93
622,G-47,2100,CoE,David Wright,Male,4.22
622,G-47,5646,SSS,Leila Rahman,Female,4.01
622,G-47,2487,EEE,Madison Baker,Female,4.22
622,G-47,770,CoB (NBS),Kiran Yadav,Male,3.91
623,G-47,5359,CCDS,Chris Young,Male,3.91
623,G-47,528,SBS,Rani Malik,Female,4.11
623,G-47,2476,ASE,Zainab Ali,Female,4.03
623,G-47,4804,CCEB,Ethan Hall,Male,4.03
623,G-47,4523,MAE,Madiha Khan,Female,4.14
624,G-47,2357,SSS,Emily Powell,Female,3.85
624,G-47,1275,MAE,Tanner Mendoza,Male,4.1
624,G-47,1681,WKW SCI,Samuel White,Male,3.91
624,G-47,3286,ADM,Si Min Tan,Female,4.0
624,G-47,5184,MAE,Kishore Iyer,Male,4.15
625,G-47,1504,EEE,Jett Liu,Male,4.19
625,G-47,517,SBS,Willa Reed,Female,4.1
625,G-47,1687,CoB (NBS),Yoshio Suzuki,Male,3.88
625,G-47,2118,SPMS,Oscar Harris,Male,3.95
625,G-47,4900,CCDS,Maddox Hughes,Female,4.08
626,G-47,2543,CCEB,Chloe Ward,Female,4.02
626,G-47,4442,ASE,Kamal Nair,Male,4.06
626,G-47,5156,CCDS,Sophia Wilson,Female,3.9
626,G-47,896,EEE,Fenny Widianti,Female,4.2
626,G-47,5267,CoE,Finn Liu,Male,4.15
627,G-47,4831,CCEB,Subhash Yadav,Male,4.05
627,G-47,2893,CoB (NBS),Eleanor Morales,Female,4.03
627,G-47,5057,SSS,Violet Simpson,Female,4.01
627,G-47,5872,CoE,James Lewis,Male,3.95
627,G-47,5460,CCDS,Vivian Chen,Female,4.12
628,G-47,5903,ADM,Scarlett Coleman,Female,4.1
628,G-47,3082,SPMS,Nazim Bin Ali,Male,4.15
628,G-47,2592,SSS,Lily Rivera,Female,4.13
628,G-47,713,SoH,Gina Permata,Female,4.15
628,G-47,1399,MAE,Rajiv Singh,Male,4.14
629,G-47,91,SSS,Exiang,Male,4.17
629,G-47,2467,SPMS,Nora Turner,Female,4.03
629,G-47,2227,MAE,Parker Cruz,Male,4.1
629,G-47,5005,SoH,Julian Bennett,Male,4.11
629,G-47,5594,CoE,Naina Bhatia,Female,4.02
630,G-47,4413,CCEB,Sakura Tanaka,Female,4.2
630,G-47,5246,CEE,Jae Min Lim,Male,4.15
630,G-47,3724,CCDS,Nguyen Van Khoa,Male,4.01
630,G-47,4985,EEE,Sienna Morales,Female,4.0
630,G-47,3601,NIE,Noel Wu,Male,4.05
631,G-48,4990,MAE,Harrison Moore,Male,4.15
631,G-48,2287,CCEB,Soo-Hyun Kim,Female,4.13
631,G-48,2645,CoB (NBS),Logan Scott,Male,4.22
631,G-48,2116,CCDS,James Wong,Male,4.1
631,G-48,1842,CoB (NBS),Destiny Li,Female,4.19
632,G-48,5351,CCEB,Aira Binti,Female,4.79
632,G-48,1432,CoB (NBS),Nitin Mehta,Male,4.14
632,G-48,5738,MAE,Amber Lee,Female,4.14
632,G-48,324,CoB (NBS),Khadija Ali,Female,4.01
632,G-48,3602,LKCMedicine,Victor Wong,Male,4.04
633,G-48,5542,CCDS,Zayden Scott,Male,4.03
633,G-48,5287,CoB (NBS),Nadia Tan,Female,4.25
633,G-48,3920,CCDS,Wren Flores,Female,4.12
633,G-48,5373,EEE,Huifen,Male,4.2
633,G-48,777,CCEB,Freya Brown,Female,4.11
634,G-48,501,SSS,Jasmine Chan,Female,4.0
634,G-48,4644,CoB (NBS),Naresh Yadav,Male,4.12
634,G-48,1193,MAE,Neha Kumar,Female,4.02
634,G-48,98,CCEB,Aisha Chen,Female,4.08
634,G-48,4273,NIE,Callum Williams,Male,3.87
635,G-48,1850,MAE,Wyatt Tan,Male,4.18
635,G-48,3019,MSE,Qomariyah Ningsih,Female,4.3
635,G-48,1064,CCDS,Guntur Wibowo,Male,4.2
635,G-48,774,CEE,Kade Young,Male,4.05
635,G-48,5977,CCEB,Emma Zhang,Female,4.1
636,G-48,1372,SBS,Naila Zainal,Female,3.9
636,G-48,2757,MAE,Liam Young,Male,4.11
636,G-48,4470,EEE,Greg Tsang,Male,4.02
636,G-48,3126,CCEB,Emma Rodriguez,Female,4.15
636,G-48,3419,CoB (NBS),Caleb White,Male,4.16
637,G-48,3117,ADM,Zeus Yang,Male,4.15
637,G-48,4539,CCEB,Maya Lee,Female,4.09
637,G-48,1157,MAE,Li Xuan Tan,Male,4.3
637,G-48,1378,SBS,Timothy Tan,Male,3.95
637,G-48,5035,CoB (NBS),Yara Ali,Female,4.04
638,G-48,5613,SoH,Aldina Putri,Female,4.0
638,G-48,5674,EEE,Gavin Thompson,Male,3.9
638,G-48,2371,NIE,Ava Lim,Female,4.2
638,G-48,4102,CoB (NBS),Veda Chen,Female,3.96
638,G-48,2323,CEE,Oscar Cheung,Male,4.11
639,G-48,1195,MSE,Asher Liu,Male,4.22
639,G-48,5937,LKCMedicine,Mei Zhen Goh,Female,4.0
639,G-48,1776,ASE,Quinn Adams,Male,4.14
639,G-48,3422,ADM,Dante Lee,Male,4.08
639,G-48,3549,EEE,Alya Dwi,Female,4.1
640,G-48,42,CoB (NBS),Harper Garcia,Female,4.05
640,G-48,1598,CCDS,Yin Wei,Male,4.18
640,G-48,3103,EEE,Isaac Clark,Male,4.07
640,G-48,5930,SSS,Hannah King,Female,4.14
640,G-48,532,MAE,Siddharth Gupta,Male,4.22
641,G-49,2055,CCDS,Ethan Ramirez,Male,4.11
641,G-49,335,CCEB,Lydia Lim,Female,4.15
641,G-49,3515,CoB (NBS),Liam Davis,Female,4.09
641,G-49,4708,CEE,Zayn Malik,Male,4.08
641,G-49,1697,CCDS,Fanny Tan,Female,4.1
642,G-49,5881,MAE,Vani Patil,Female,4.12
642,G-49,4666,EEE,Pranav Nair,Male,3.89
642,G-49,5361,CoE,Rocco Wu,Male,4.14
642,G-49,4382,CCDS,Elaine Lim,Female,4.08
642,G-49,5344,NIE,Wei Jie,Male,3.9
643,G-49,2546,CoE,Ilya Petrovich,Male,4.11
643,G-49,1190,EEE,Bella Wright,Female,4.2
643,G-49,2587,CoB (NBS),Shalini Patel,Female,4.14
643,G-49,545,CEE,Arvind Sharma,Male,4.03
643,G-49,1253,CCDS,Sami Ali,Female,4.17
644,G-49,1340,SBS,Tina Wei,Female,4.11
644,G-49,883,CoB (NBS),Vladimir Sergeyev,Male,4.12
644,G-49,4850,MAE,Rizqi Bin Mohd,Female,4.05
644,G-49,1373,SSS,Neha Desai,Female,4.03
644,G-49,4326,CoB (NBS),Robert Davis,Male,4.21
645,G-49,5129,CEE,Mason Jackson,Male,4.09
645,G-49,5130,CCEB,Nina Wu,Female,4.05
645,G-49,5428,ASE,Serena Lee,Female,3.85
645,G-49,3299,SoH,Levi Edwards,Male,4.05
645,G-49,559,CoB (NBS),Natsuki Sakamoto,Female,4.01
646,G-49,1006,EEE,Nadia Khan,Female,3.91
646,G-49,3744,EEE,Chester Lim,Male,4.0
646,G-49,4536,CEE,Olivia Tam,Female,4.04
646,G-49,1615,CoB (NBS),Nina Ong,Female,3.93
646,G-49,1733,CCDS,Lucas Huang,Male,4.12
647,G-49,2366,EEE,Noble Huang,Male,3.93
647,G-49,1325,MSE,Leah Li,Female,4.15
647,G-49,3767,LKCMedicine,Rachel Tan,Female,4.01
647,G-49,1119,CoB (NBS),Kong Jian,Male,4.1
647,G-49,3142,MAE,Aida Binti Omar,Female,4.05
648,G-49,4767,EEE,Bella Lin,Female,4.03
648,G-49,5585,SBS,Leonardo Wu,Male,4.2
648,G-49,3425,CoB (NBS),Nina Kaur,Female,4.04
648,G-49,5777,MAE,Jia Yu,Female,4.02
648,G-49,1815,ADM,David Simmons,Male,4.3
649,G-49,3044,CCDS,Owen Villanueva,Male,4.22
649,G-49,5546,SSS,Molly Tan,Female,4.05
649,G-49,1656,CoB (NBS),Riya Sinha,Female,4.02
649,G-49,260,EEE,Manish Singh,Male,4.26
649,G-49,5149,MAE,Rabia Iqbal,Female,4.1
650,G-49,1065,SSS,Mia Johnson,Female,4.25
650,G-49,4068,CCDS,Arif Waseem,Male,4.08
650,G-49,25,CoB (NBS),Panshi,Female,4.05
650,G-49,4622,SBS,Kanika Verma,Female,4.26
650,G-49,4947,WKW SCI,Marwan Bin Ali,Male,4.1
651,G-5,4931,SPMS,Lucas White,Male,4.06
651,G-5,975,ADM,Anushka Desai,Female,3.96
651,G-5,564,CoB (NBS),Qi Wang,Female,4.25
651,G-5,2171,WKW SCI,Gavin Carter,Male,3.94
651,G-5,5047,MAE,Victoria Ward,Female,4.0
652,G-5,5658,CoB (NBS),Nisha Tan,Female,4.21
652,G-5,1336,CCDS,Wendy Wong,Female,4.18
652,G-5,192,SSS,Layla Chen,Female,4.21
652,G-5,4015,LKCMedicine,Priya Rao,Female,3.95
652,G-5,2316,EEE,Exiang,Male,3.95
653,G-5,3226,ASE,Aarav Patel,Male,3.9
653,G-5,2025,CoB (NBS),Xue Rui,Female,3.8
653,G-5,1048,SPMS,Imogen Butler,Female,4.14
653,G-5,2309,EEE,Dmitri Andreev,Male,4.03
653,G-5,5755,CCDS,Katherine Lim,Female,3.88
654,G-5,2825,SoH,Tatiana Morozova,Female,4.11
654,G-5,2028,EEE,Harlow Diaz,Female,4.12
654,G-5,3231,CCDS,Xiaofang,Female,4.15
654,G-5,1018,CCEB,Aria Morales,Female,4.26
654,G-5,1976,NIE,Christopher Harris,Male,4.05
655,G-5,4333,MSE,Anthony Parker,Male,4.1
655,G-5,614,EEE,Naomi Tanaka,Female,3.9
655,G-5,5788,CoE,Samantha Taylor,Female,4.16
655,G-5,938,CoB (NBS),Ryan Hall,Male,3.88
655,G-5,5044,CoB (NBS),Shu Zhang,Female,4.01
656,G-5,2961,SBS,Danying,Female,4.05
656,G-5,3798,CoB (NBS),Hassan Bin Yusof,Male,4.0
656,G-5,2383,CCDS,Rebecca Lee,Female,4.05
656,G-5,554,EEE,Sophie Zhou,Female,4.11
656,G-5,999,CoE,Marcus Turner,Male,3.88
657,G-5,4766,CoB (NBS),Dylan Kim,Male,4.16
657,G-5,1784,CCEB,Nadia Chai,Female,4.03
657,G-5,385,SPMS,Rhea Joshi,Female,4.2
657,G-5,1674,CCDS,Liam Reyes,Male,4.14
657,G-5,1952,EEE,Riya Ali,Female,4.15
658,G-5,1246,SSS,Yue Zhang,Female,4.07
658,G-5,2801,SPMS,Dorian Wu,Male,4.22
658,G-5,3227,EEE,Savannah Hayes,Female,3.9
658,G-5,1922,CCEB,Ananya Choudhury,Female,4.03
658,G-5,1387,WKW SCI,Elijah Clark,Male,4.04
659,G-5,5026,EEE,Jamal Bin Rahman,Male,4.1
659,G-5,5732,SSS,Michelle Kwan,Female,4.18
659,G-5,5290,MSE,Tanya Qureshi,Female,3.95
659,G-5,5458,CCDS,Tian Gao,Male,4.48
659,G-5,776,CoB (NBS),Suhana Roy,Female,4.2
660,G-5,4569,MSE,Rina Sato,Female,4.19
660,G-5,5912,MAE,Dorian Wu,Male,4.14
660,G-5,3341,CCDS,Olive Li,Female,4.01
660,G-5,4472,CoB (NBS),Ying Chen,Female,4.22
660,G-5,5445,CoB (NBS),Samuel Huang,Male,4.19
661,G-50,3324,SoH,Nikhil Bansal,Male,4.17
661,G-50,3790,CCDS,Sophia Liu,Female,4.0
661,G-50,2657,SoH,Widi Hardiyanto,Male,4.05
661,G-50,3526,CCDS,Levi Tan,Male,3.92
661,G-50,2957,CCDS,Bingwen,Female,4.05
662,G-50,1783,CCDS,Ciara Lim,Female,4.79
662,G-50,3310,SoH,Derek Lee,Male,4.12
662,G-50,5108,EEE,Gavin Adams,Male,4.01
662,G-50,53,MAE,Bria Ong,Female,4.14
662,G-50,1092,WKW SCI,Kiran Reddy,Male,4.19
663,G-50,398,EEE,Asad Malik,Male,4.11
663,G-50,1323,CCDS,May Li,Female,4.15
663,G-50,2933,ADM,Syed Faris Bin Ali,Male,4.3
663,G-50,5718,CoB (NBS),Jonathan Ramirez,Male,4.18
663,G-50,1306,SSS,Amy Yeo,Female,3.85
664,G-50,4918,NIE,Emma Brown,Female,4.02
664,G-50,3815,EEE,Hafiz Bin Abdul,Male,4.2
664,G-50,5688,SoH,Fatimah Binti Ahmad,Female,3.75
664,G-50,871,SSS,Layla Baker,Female,4.0
664,G-50,5382,LKCMedicine,Arun Nair,Male,4.16
665,G-50,4298,SoH,Cheng Yi,Male,4.12
665,G-50,562,CCDS,Hua Ling,Female,4.09
665,G-50,2207,NIE,Liam Johnson,Male,4.14
665,G-50,2882,CoB (NBS),Zhen Zhou,Male,4.15
665,G-50,1679,EEE,Freya Murphy,Female,4.02
666,G-50,1113,SoH,Sophia Zhang,Female,4.19
666,G-50,1990,EEE,Peter Lee,Male,4.11
